age,breed,base_energy_level,hours_since_last_activity,total_distance_24h,total_duration_24h,num_activities_24h,hour_of_day,day_of_week,energy_state,energy_state_class,energy_score
2,Poodle,medium,6.703779522856012,4402.674697988363,105.00888488649075,3,12,2,low,0,0.2517136312854049
2,Chihuahua,medium,3.743389434838106,3625.8644418214335,96.23185481203193,1,3,3,low,0,0.2709249870412692
1,Corgi,medium,1.221766071792387,6464.300512113793,29.06165282844701,1,1,2,low,0,0.326517271731928
11,Shih Tzu,low,5.260440963365042,5095.403668123994,16.04920957536601,1,22,6,low,0,0.0
3,Chihuahua,medium,4.634662210150224,6228.054354671989,82.0491942373428,0,20,5,low,0,0.01510478996216072
9,Corgi,medium,10.188396269467592,3597.211434885934,34.545846428960985,3,6,5,high,2,0.6842759689922348
14,Corgi,medium,1.5298276948069205,1762.2755161192265,132.4609706199036,3,0,6,low,0,0.05527483739653605
6,Beagle,high,3.1596490532650003,2302.929286582011,98.02685263613016,0,2,2,high,2,0.6694179287691705
7,Border Collie,high,20.00982466715825,530.3580905974057,134.5659412257405,2,1,4,high,2,0.9652607392857752
14,Shih Tzu,low,16.01457195331788,3868.146286002041,36.95834387985991,2,4,6,low,0,0.07575822902885909
12,Corgi,medium,1.2274392214471472,7332.814160132279,125.41233532618097,1,18,1,low,0,0.0
6,Boxer,high,7.37511327230286,3398.4149052741004,48.109637123958855,2,9,3,high,2,0.9487395674120379
10,Beagle,high,9.346885220076453,5053.454036048972,27.635128952179606,1,19,6,high,2,0.7834863557912202
3,Poodle,medium,6.004064181954764,5213.541879883741,44.83472171384471,0,20,2,low,0,0.19183508595494317
14,Border Collie,high,0.584916075290776,4716.366868556918,21.260023449993653,3,8,2,medium,1,0.6236165305164469
4,Boxer,high,0.9402740033897505,1134.5623289951432,98.75230293998894,4,7,0,high,2,0.8507167363001483
10,Bulldog,low,6.493186476582023,3929.899799089272,58.00472495037225,1,2,5,low,0,0.06074730762174674
14,Golden Retriever,high,0.9291260992337161,3071.227320595022,84.70271543752516,5,2,4,medium,1,0.4194550071577145
2,Rottweiler,medium,4.550635350875086,1012.5528334706839,23.762630348174234,3,6,5,high,2,0.7723508433025749
12,Poodle,medium,1.6719821532049746,1340.4181996450354,61.76797274987892,1,12,3,low,0,0.25968801203335007
4,Chihuahua,medium,8.035538247820776,2227.4069019974186,15.363358171493559,0,1,5,medium,1,0.6285394945817672
4,Bulldog,low,0.11721893388773995,3810.776740647919,119.63627238356602,1,7,0,low,0,0.0
1,Shih Tzu,low,5.954685812970457,13466.604458034722,91.46857850871481,7,21,4,low,0,0.0
3,Dachshund,medium,0.37727036637035144,6159.251086534456,182.2297121351873,2,2,0,low,0,0.0
1,Border Collie,high,3.9536012750594316,1452.366092566357,31.972414780458067,1,17,5,high,2,0.9988203520791973
12,Golden Retriever,high,13.17464487166663,3156.765504708809,55.14920835894863,1,7,4,high,2,0.842298463347877
3,Husky,high,1.52626196711183,2529.006332513057,20.854245805475983,3,0,5,high,2,0.8215617049873905
9,Golden Retriever,high,0.47594330270611623,4523.44050938501,67.13370298549765,5,17,5,medium,1,0.5686917003515906
13,Corgi,medium,1.5114322255415065,5601.774705123762,53.027724411143645,1,17,0,low,0,0.02318141042374025
10,Dachshund,medium,0.6285633381061768,3721.685928681815,74.72432593417574,5,23,1,low,0,0.11703075174542135
4,Golden Retriever,high,3.2428948732540355,4512.577976653106,44.18845979829314,2,16,6,high,2,0.672822419792648
10,Chihuahua,medium,6.6699581252493045,3478.1705186348463,36.61069720232735,1,12,1,medium,1,0.4776156612969126
7,German Shepherd,high,10.870898859515549,3106.4289948507403,28.610638531738477,2,15,3,high,2,0.9232693116382019
5,Poodle,medium,4.150731780989995,5225.7135564967975,75.88092008648232,1,12,0,low,0,0.2326004160771529
1,Bulldog,low,8.265401266763533,4499.909396036185,34.272987239082575,3,2,5,low,0,0.21541298925284805
3,Corgi,medium,0.4109051029655929,1441.5111556816319,123.06094923297103,1,23,2,low,0,0.12937204262610105
6,Shih Tzu,low,10.271243926584152,1394.4342946175946,46.7240882048581,1,8,4,medium,1,0.45404445392053494
5,Boxer,high,1.2623008418845347,8521.721069362315,80.24779160405997,1,19,5,low,0,0.3091156041928535
1,German Shepherd,high,5.099269855646271,3193.9390844374834,118.9641549416186,1,20,3,medium,1,0.5459410985071425
5,Chihuahua,medium,2.4812323020516147,4708.378516150859,83.15387231111004,3,4,3,low,0,0.21763314662070032
11,Rottweiler,medium,7.743666854347577,1289.2709629734698,100.72768058983051,0,21,0,low,0,0.11655232165280843
5,Golden Retriever,high,3.6742202709154306,2731.049505512132,43.16527496738843,2,17,5,high,2,0.7894608467660581
6,German Shepherd,high,21.04417259263037,5635.397175683717,85.83710874032786,2,12,1,high,2,0.7980196074853303
11,Golden Retriever,high,0.1837261106829402,1934.4343484479343,27.796537324292974,3,3,4,medium,1,0.6175046976271072
8,Boxer,high,1.2428165440167773,5839.960744536329,153.17666525884573,1,13,2,low,0,0.2873743012476523
6,Border Collie,high,1.4804016207801667,1793.796420839052,28.349804239282754,1,18,6,high,2,0.8461710644977861
12,Dachshund,medium,19.855089278723337,6611.347013386704,36.725215994246945,1,1,6,low,0,0.3090909605232361
8,Poodle,medium,14.152832397031087,1828.3932245599365,47.99075943444251,1,14,5,high,2,0.6728667145574824
6,Pomeranian,medium,3.5909316560575624,618.1061619448345,42.97921459258019,1,5,6,medium,1,0.5819811214028188
7,Beagle,high,6.900693740426458,2467.1394455146497,43.7749582744533,1,10,6,high,2,1.0
1,Husky,high,6.422437059680503,1383.2321092653785,15.96043810678141,1,9,4,high,2,1.0
8,German Shepherd,high,5.137053295299687,5878.179299454377,73.7672875034468,2,4,5,medium,1,0.5485085781957819
4,Golden Retriever,high,6.465132919029832,4655.060865689062,38.1499083803551,1,0,0,high,2,0.7330737924249324
7,Beagle,high,2.7458316291379212,2950.553810749964,48.738499075392035,1,20,4,medium,1,0.5968843841521542
13,Border Collie,high,2.178567670818495,7732.041640700911,164.17435548955615,0,16,4,low,0,0.0
5,Husky,high,0.4200734215330393,3928.6561038793566,16.49363715558886,4,19,6,high,2,0.7300477645704838
5,Bulldog,low,2.8403874287703434,2316.43629949445,51.28968072080541,4,2,5,low,0,0.11346274404115855
12,Poodle,medium,2.85557974131405,1915.4491074705586,60.7413139901978,1,7,2,medium,1,0.3974794309315061
11,Rottweiler,medium,0.421977446731754,673.2960757622637,31.27851947659805,2,10,1,medium,1,0.5051055608749648
6,Rottweiler,medium,14.36834010696213,237.02784025421448,38.81716886886928,0,1,4,high,2,0.7948744091952761
7,Pomeranian,medium,0.8994048397952528,2978.4863132564265,77.30693212917538,6,5,5,low,0,0.30968023821159674
10,Beagle,high,0.5750988570666347,7089.466992844561,7.850717887165516,2,22,4,medium,1,0.41459016666252313
13,Chihuahua,medium,2.056371727084707,2245.4324166291476,46.11982335591585,1,8,3,medium,1,0.4009140253972066
14,Corgi,medium,21.70024160038966,4467.635785865486,75.05601966357843,3,16,6,medium,1,0.37263916369561917
5,Dachshund,medium,1.6581937873422632,1918.9333494781788,53.028975138527336,0,10,0,medium,1,0.5965947909740287
2,Boxer,high,43.37369939250459,9035.065935282648,105.91900197446195,1,5,5,high,2,0.9159935288219629
1,Labrador,high,4.923276374568197,2688.411463708051,21.129003616648983,3,4,1,high,2,0.9679274093786977
11,Husky,high,0.12632624813782867,2058.602985696465,219.62429782973317,0,13,3,low,0,0.1295285137528429
2,Golden Retriever,high,10.52160352775521,2842.3907371007326,26.352660233675877,2,23,5,high,2,0.7889349639856865
4,Dachshund,medium,2.4430323480673466,742.5927440269353,41.80545035601723,5,17,2,medium,1,0.55831468193613
14,Boxer,high,6.919127850363218,7638.313742346063,134.01749587158326,6,4,0,low,0,0.12197623328633156
14,Corgi,medium,6.9495376060009555,2979.6308246194762,43.346321286069426,1,5,0,low,0,0.2953486407410071
12,Boxer,high,1.5773400960568063,2032.229628134226,28.194042282303293,1,13,2,medium,1,0.6338701182071349
7,Pomeranian,medium,3.748722063842651,1775.2064654047842,22.96680950377846,1,17,1,medium,1,0.5652159560469776
10,Border Collie,high,0.30385893295075916,3625.755934671131,41.11720061426024,1,2,6,high,2,0.6847259579332609
10,Labrador,high,33.68236107420097,13070.541082358553,37.629831201005416,1,17,4,high,2,0.6830656416259894
11,Dachshund,medium,4.745542792844029,2632.8970769686184,19.476927822656684,1,23,6,low,0,0.1890929023726416
14,Golden Retriever,high,6.079787826852423,2519.317726803716,62.79855933835745,0,10,6,high,2,0.7431743351600906
6,Bulldog,low,1.2628291659845345,2993.4393610399547,83.21175904495536,4,23,0,low,0,0.0
7,Bulldog,low,10.681993099553106,9491.012578445088,26.70071554830637,0,9,5,low,0,0.02515400808174717
4,Chihuahua,medium,2.0491600604097866,6404.502919036229,31.73066463281576,4,8,3,medium,1,0.38722249761594996
6,Corgi,medium,4.246247327196432,1957.135152780317,87.55268434013873,3,22,3,low,0,0.25112763543610805
14,Pomeranian,medium,1.7433651994895918,4569.329233756378,106.4369717385157,4,4,5,low,0,0.0
10,Pomeranian,medium,1.489945594209408,3861.9173609794143,111.81572745351164,1,16,1,low,0,0.18024473294427953
2,Husky,high,3.5718880321204027,3697.8874454572606,45.58200204795115,3,3,0,high,2,0.7237032153546933
10,Dachshund,medium,0.2713669088696931,1566.3985072912344,35.902834041637,3,13,5,medium,1,0.487448452939595
12,Corgi,medium,0.05973942693386783,3808.2406869599713,68.89426173948235,2,0,5,low,0,0.06693222821592704
14,German Shepherd,high,5.000768462318748,3238.710827979811,128.3606590911638,0,17,6,medium,1,0.3681218436319477
9,Rottweiler,medium,12.597358356448801,2337.3150008130315,40.17610073130197,1,9,5,high,2,0.7859434873971098
11,Rottweiler,medium,2.201256514514472,977.5789596428668,88.65934838408432,1,19,3,low,0,0.22305116670312503
5,Shih Tzu,low,1.2179854218213557,4328.024638373089,7.193730625929831,1,6,3,low,0,0.22596728549647932
9,Labrador,high,3.735987958125862,2799.203595531556,58.30252304932428,2,15,0,high,2,0.7485579426135603
3,Beagle,high,0.42306063726739396,6194.858416003365,55.07604077465441,2,1,2,medium,1,0.49766940372428536
6,Golden Retriever,high,19.64221010986264,352.4043173109597,42.87195015833931,2,7,2,high,2,1.0
5,Chihuahua,medium,0.21346627652962483,1370.5392648804834,29.447976748557032,4,4,4,medium,1,0.5143721401779388
7,Bulldog,low,3.820102807633861,931.1732179971227,52.1115647631256,0,1,5,low,0,0.21085240847292297
12,Boxer,high,4.856290454725755,1770.7700543334256,35.56439921690574,2,1,0,high,2,0.6857809729431594
1,Chihuahua,medium,0.22131814228926494,2434.7182190672333,37.65306866104174,2,21,3,medium,1,0.3801395375748493
9,Labrador,high,1.1846476758502567,19194.57832621435,51.56420362695975,2,11,0,low,0,0.0
14,Border Collie,high,7.019540443470318,1346.3007883506014,50.909147068296186,4,20,2,medium,1,0.5589414257527288
10,Corgi,medium,0.6073655787785415,2417.0184748666584,34.217057634079254,1,14,3,medium,1,0.44622567373577804
6,Pomeranian,medium,0.05721599521182599,2569.0385296343416,35.57128575183129,1,1,6,medium,1,0.42454974042922505
9,German Shepherd,high,5.068745211096558,1055.8279857088228,73.20536519498626,4,22,1,high,2,0.6881159947216143
8,Husky,high,2.9031383375077837,1588.7587395048915,101.55037218906484,4,7,4,high,2,0.8491841841155074
3,Chihuahua,medium,3.0771785163051684,2276.0218453459743,105.73838053718829,4,13,2,low,0,0.3170457132080236
7,Shih Tzu,low,23.10548269099304,1756.3928312172459,44.692040214458515,2,17,4,medium,1,0.5013110411073696
5,Poodle,medium,5.6009370672073695,4080.5375798857463,93.66021905330868,2,19,3,low,0,0.281032815360373
2,Rottweiler,medium,1.4782415024740896,5329.24389892448,47.27023616599739,0,0,3,low,0,0.25337380069077253
14,Poodle,medium,9.091930516701707,2190.9769640456584,38.98661342473516,0,7,3,medium,1,0.5392736905404512
6,Labrador,high,0.8954311108653735,4544.58339344271,51.737082628937316,1,16,2,medium,1,0.6129061416688504
11,Border Collie,high,7.771940290427204,967.2625539815771,18.208840643298497,1,11,1,high,2,0.825974483326646
13,Husky,high,4.706892685193996,20411.118099231808,15.697202021258756,3,0,4,low,0,0.0
3,Border Collie,high,2.5823898131562335,3172.886919251426,23.982082472151216,2,22,5,medium,1,0.642711408883807
10,Poodle,medium,19.755275977121023,5084.590399134829,318.0901854775198,1,17,2,low,0,0.0
11,Golden Retriever,high,0.9865866949590363,2307.818048672122,105.46645438836613,6,7,0,medium,1,0.564307892691408
4,Corgi,medium,3.541936764266392,6589.9753282343845,68.37812353453488,4,1,1,low,0,0.15935511754070628
5,Border Collie,high,3.922731205451268,4647.584360307397,147.44378416904527,4,1,2,medium,1,0.41791433138313083
3,Husky,high,2.237887306076929,11284.300133189756,50.72677744790562,0,2,3,low,0,0.23342317015679953
6,Bulldog,low,2.541174187326814,1772.4031373303749,49.74761167219231,2,11,2,low,0,0.14497301903514362
14,Shih Tzu,low,11.077342294015269,2435.420215157575,71.0838415953669,3,22,0,low,0,0.0
7,Corgi,medium,3.3146150738456814,3895.337257000286,62.08730633418477,1,23,3,low,0,0.18297174997528223
11,Dachshund,medium,3.4170939645401104,1631.2414860257993,86.77673386508174,5,6,1,medium,1,0.3588019089180829
9,Golden Retriever,high,9.207625656630444,3818.5992379240365,81.03159724352425,2,14,0,high,2,0.7217654802262546
5,Pomeranian,medium,3.448267472647835,6696.094320176375,20.701075808922607,1,4,6,low,0,0.27061944247790826
5,Husky,high,0.09006436000861581,1253.3821032850904,107.10128176702726,4,16,2,medium,1,0.6585449420521367
13,Boxer,high,7.7659163045708075,869.359617711849,73.78333268383464,0,6,4,high,2,0.8428120296372159
11,German Shepherd,high,16.882890061333768,2778.050483297076,106.94590382911215,2,17,4,medium,1,0.6473337124516245
2,Dachshund,medium,3.807560095985253,5749.543401252372,56.85353679255393,2,11,1,low,0,0.2430195555432271
8,Golden Retriever,high,4.860385575253607,3545.7699579164437,109.03866685859946,2,3,5,medium,1,0.5956635616327416
6,Beagle,high,0.7193678518443793,7063.544341042687,55.68534264503179,0,2,6,medium,1,0.44896344712226566
9,Shih Tzu,low,1.7264226985996802,2942.1302519225674,12.064902851871395,3,10,4,low,0,0.3054169727316288
3,Boxer,high,9.023880245878024,765.4968613607635,24.198357831831842,3,7,3,high,2,1.0
6,Corgi,medium,2.7308748481891794,5753.174940891233,88.51036076025022,1,15,4,low,0,0.1457148491157201
13,Border Collie,high,14.89112722609834,4437.999923185645,40.82855965075531,4,17,1,high,2,0.6798340592502787
5,Poodle,medium,1.1623026519173851,2013.8050628606056,73.24836647627038,1,12,0,medium,1,0.3820891575696442
8,Corgi,medium,1.9925338788776596,5657.795962962239,62.29122592015799,5,23,3,low,0,0.054679742069831755
13,Labrador,high,5.616272135989814,5537.954521133455,27.072536987064932,1,2,4,medium,1,0.4936459218641606
9,Beagle,high,2.179870864366622,4197.095869558892,48.02632719343343,1,4,0,high,2,0.66443961091566
11,Poodle,medium,13.300454097541454,2599.1066000457904,127.5155883338956,5,3,1,low,0,0.2136055347882045
3,German Shepherd,high,3.995695835983302,7170.416092087958,91.21378122436403,1,7,1,medium,1,0.5583355120135342
8,Boxer,high,5.930290307656994,3657.49313595042,60.686710127020724,2,4,6,high,2,0.7276718083197062
1,Dachshund,medium,20.352412665050583,4586.646793622028,44.70352889720751,1,13,5,high,2,0.7189159145571693
14,German Shepherd,high,7.572132981515903,10045.9271879449,42.965622410113795,2,9,1,medium,1,0.3660325290566198
3,German Shepherd,high,9.170716752457976,1070.2620760340374,30.856640188238337,2,16,3,high,2,1.0
12,Rottweiler,medium,25.148015560586792,4124.462074240433,114.12563346475505,2,20,4,low,0,0.20301845122679957
2,German Shepherd,high,10.327607144339652,4580.672329940409,29.20304313620399,1,8,5,high,2,0.9742788381020597
2,Chihuahua,medium,7.112121699075651,3949.827348477634,65.39108001579307,2,8,4,medium,1,0.5347346873697868
13,Border Collie,high,2.694836048934102,2087.690323269572,92.1199569272292,0,9,3,medium,1,0.6393526224346544
1,Dachshund,medium,15.750451434816664,7493.472859484113,46.31859349729275,4,0,0,medium,1,0.4637693352679991
3,Pomeranian,medium,0.7885604722121292,966.3135745473722,18.698875201250207,1,22,1,medium,1,0.42508333872756754
9,Bulldog,low,3.462176724633644,4828.9335154147875,36.76185345975721,3,6,6,low,0,0.15939563416961378
7,Golden Retriever,high,3.06903370776776,798.0561697323324,11.831273430769112,4,0,2,high,2,0.9736890080352666
12,Pomeranian,medium,1.3241505229749069,10419.545110960185,48.26255629018263,3,5,1,low,0,0.0
9,Beagle,high,1.577525448802366,3126.8528714785966,53.23049431701742,4,18,4,high,2,0.7056046827321134
4,Corgi,medium,1.2833405130448396,5478.966661993894,37.30255778739475,1,16,4,low,0,0.26606128102929344
10,Border Collie,high,0.6435414628894859,1271.4070804034343,46.043760774509465,2,8,0,high,2,0.9693318642876784
9,Beagle,high,2.5604036986363385,3600.7727288699994,166.3901399080603,1,8,4,medium,1,0.5606516814749216
9,Husky,high,25.12781753323184,1468.7651086947983,60.884345160401864,2,1,3,high,2,1.0
5,Poodle,medium,13.898622953648754,6152.736627932058,69.0627898591565,0,15,5,medium,1,0.35648921023699787
13,German Shepherd,high,0.41988204763448767,829.7905666305916,51.93217788786519,5,7,2,high,2,0.777380155409743
12,Dachshund,medium,4.713178115390653,5586.347040123973,33.32623357360412,1,22,5,low,0,0.0
2,Pomeranian,medium,10.81626532369075,2027.814768403053,139.93620078609325,0,23,1,low,0,0.2254283673254295
5,Poodle,medium,4.629452642151623,4772.952990632556,36.57653989863142,3,7,1,medium,1,0.5160056815179951
8,Rottweiler,medium,0.19291207043468023,6089.65847416803,39.64623560494229,3,17,3,low,0,0.2053867703781404
6,Golden Retriever,high,14.164536321120305,346.49769089711015,51.513744777292516,1,2,1,high,2,1.0
8,Golden Retriever,high,17.601988399761858,7003.470254350812,73.49511763570382,1,4,2,high,2,0.689420463979056
1,Bulldog,low,9.734206911226108,6484.860647635194,164.0879864796062,0,7,4,low,0,0.0
8,Dachshund,medium,19.862120911526098,2631.8652747609644,47.49070354195912,3,19,0,high,2,0.721063339851546
10,Poodle,medium,4.113606812814735,6027.478702165856,22.530776361608456,4,17,3,low,0,0.3172511171796064
3,Corgi,medium,1.315872507698636,780.7929861081512,28.35611732332389,2,21,0,medium,1,0.42086000265351176
12,Shih Tzu,low,4.858897839778415,1385.499112448955,108.41671088421407,3,22,6,low,0,0.0
5,Border Collie,high,1.3691742055367706,1956.3103238004862,100.26430721137082,0,14,4,medium,1,0.6547801826358233
4,Chihuahua,medium,5.044316553280142,5047.278493807885,64.93486915884704,0,20,5,low,0,0.135564726695745
3,Poodle,medium,3.9737560301258865,2640.5432973019024,59.55975459107393,2,0,6,medium,1,0.42556394951963245
